paciente_id,nombre,apellido_paterno,apellido_materno,fecha_nacimiento,edad,genero,curp,telefono,direccion,localidad,municipio,centro_salud_id,centro_salud_nombre,distancia_centro_km,tiene_seguro_popular,fecha_registro,activo
PAC00775,Estela,Segovia,Meléndez,2000-10-09,24,M,VUAH610720HMNPPK06,00531592289,"Eje vial Rael 102 Edif. 898 , Depto. 577",San Paulina los bajos,Tzitzio,CS002,Centro de Salud Tiquicheo,25.7,True,2024-12-31,True
PAC00776,Jacobo,Ruelas,Rentería,1944-07-05,80,M,BEJN110329HQOQZFA5,(087)259-5630,"Callejón Quintana Roo 208 Edif. 666 , Depto. 081",San Rosario los bajos,Madero,CS003,Centro de Salud Madero,1.9,True,2021-04-17,True
PAC00777,Teodoro,Farías,Páez,1985-07-20,39,F,MUDO420428HQRFZM08,202.708.8211x92683,Boulevard Ordóñez 804 575,San Alfredo los bajos,Tzitzio,CS001,Centro de Salud Tzitzio,5.1,False,2020-09-21,True
PAC00778,Pamela,Roybal,Ceja,1980-03-05,45,M,VONY330520HOCRLX01,244.992.3469,"Corredor Morelos 165 Edif. 476 , Depto. 103",San Benjamín los bajos,Tuzantla,CS002,Centro de Salud Tiquicheo,9.1,True,2024-10-25,True
PAC00779,Noemí,Portillo,Barrientos,1978-11-25,46,F,LAZF250531MSLDGAA0,1-413-971-1627,"Peatonal Sur Almonte 387 Edif. 514 , Depto. 350",San Irene de la Montaña,Tuzantla,CS004,Centro de Salud Susupuato,11.1,True,2023-10-11,True
PAC00780,Gabriel,Moya,Paz,1980-05-24,45,F,JADP990220MSPCYV04,731-343-8466x1733,Avenida Sur Velázquez 416 312,San Diana los bajos,Susupuato,CS001,Centro de Salud Tzitzio,25.7,True,2022-02-07,True
PAC00781,Benito,Cintrón,Velázquez,1965-11-01,59,F,LOAO050907MOCZCTA4,,Ampliación Guanajuato 192 701,Vieja Brasil,Tzitzio,CS001,Centro de Salud Tzitzio,15.1,True,2023-10-19,True
PAC00782,Ariadna,Samaniego,Rocha,2014-10-30,10,M,EONI321210MVZYKX00,(736)170-4223,Callejón Norte de la Garza 093 Interior 854,San Marco Antonio de la Montaña,Tuzantla,CS001,Centro de Salud Tzitzio,2.5,True,2021-07-20,True
PAC00783,Débora,Rico,Preciado,2005-05-06,20,M,XAKU130820MTSQBF08,321.310.1577,Privada Guanajuato 730 Interior 759,San Héctor los altos,Madero,CS002,Centro de Salud Tiquicheo,19.2,True,2024-01-27,True
PAC00784,Jorge,Garay,Limón,2021-06-17,3,M,SIJT250816HCCPXP07,,"Viaducto Líbano 552 Edif. 041 , Depto. 562",Vieja Colombia,Susupuato,CS004,Centro de Salud Susupuato,25.3,True,2021-02-06,True
PAC00785,Aurora,Mota,Elizondo,2014-07-30,10,M,FIIA820510MJCBRV09,,"Corredor Sur Quintanilla 580 Edif. 898 , Depto. 194",Nueva Lesotho,Madero,CS003,Centro de Salud Madero,23.8,True,2022-01-09,True
PAC00786,Úrsula,Balderas,Limón,1990-07-05,34,M,WIHC210201MVZXRUA5,07097076546,Andador Benin 083 346,Nueva Perú,Tuzantla,CS001,Centro de Salud Tzitzio,44.6,True,2024-05-06,True
PAC00787,Cristal,Alonso,Hidalgo,2023-05-07,2,F,OEOX851111MJCWHV03,433-112-7972,Eje vial Honduras 054 Interior 700,San Rodolfo los altos,Susupuato,CS002,Centro de Salud Tiquicheo,33.1,False,2021-10-18,True
PAC00788,Rosalia,Ruelas,Granados,1927-09-15,97,F,XULJ130615MPLSSA01,,Eje vial Pichardo 409 Interior 363,Nueva San Vicente y las Granadinas,Tuzantla,CS001,Centro de Salud Tzitzio,21.1,False,2025-05-29,True
PAC00789,Gerardo,Tovar,Calvillo,1995-04-10,30,M,JUXP591224HSLWGM00,675.556.4234x366,"Continuación Kazajstán 352 Edif. 462 , Depto. 854",San Zacarías de la Montaña,Tzitzio,CS004,Centro de Salud Susupuato,11.2,False,2023-05-21,True
PAC00790,Nicolás,Carranza,Huerta,1940-07-27,84,M,YORN310205MJCRYI05,191.972.5532x7628,Corredor Aguirre 349 Interior 314,San Alicia de la Montaña,Madero,CS005,Hospital Rural Tuzantla,1.7,True,2023-06-12,True
PAC00791,Ricardo,Meraz,Díaz,1983-11-17,41,F,MOYO740903MTLHHM07,,"Avenida Sonora 520 Edif. 394 , Depto. 624",Vieja San Marino,Tuzantla,CS001,Centro de Salud Tzitzio,20.4,True,2023-05-20,True
PAC00792,Sergio,Salcido,Manzanares,1990-08-22,34,F,NONG771004HMCGYT04,(463)176-2117,Boulevard Correa 577 Interior 956,San Silvano los altos,Tzitzio,CS003,Centro de Salud Madero,15.6,True,2024-07-02,True
PAC00793,Ricardo,Garrido,Estrada,1938-10-25,86,M,UOVC140607MBCYZM00,904-007-4237x49037,Pasaje Sur Leal 754 Interior 899,Nueva Eslovenia,Tiquicheo,CS001,Centro de Salud Tzitzio,16.9,True,2021-08-27,True
PAC00794,Natividad,Peralta,Aparicio,2003-09-10,21,M,WEKE520729MCSBJS02,125.265.3078x638,"Prolongación Escobedo 753 Edif. 566 , Depto. 483",San Evelio los altos,Tiquicheo,CS002,Centro de Salud Tiquicheo,2.6,True,2023-03-17,True
PAC00795,María del Carmen,Carrera,Alarcón,2010-06-18,14,F,DUKF200902HVZDBX02,,Calle Sur Soliz 066 985,Vieja Letonia,Susupuato,CS003,Centro de Salud Madero,3.3,True,2025-06-03,True
PAC00796,Julio,Prado,Valenzuela,1973-03-06,52,F,WUDW560208HTLTCJ07,908-542-7783x846,Eje vial Sur Montenegro 241 Interior 151,San Manuel los altos,Tzitzio,CS005,Hospital Rural Tuzantla,43.1,True,2022-12-09,True
PAC00797,Patricio,Núñez,Robledo,1979-11-25,45,F,DEIY550616HGTPRV04,720-913-8321x7316,"Periférico Federación de Rusia 512 Edif. 068 , Depto. 297",Vieja Egipto,Tiquicheo,CS004,Centro de Salud Susupuato,11.6,True,2023-07-22,True
PAC00798,Jorge Luis,Cantú,Casárez,2019-06-10,5,M,WOYH120715MQOMSK03,728-286-3940,"Avenida Adame 357 Edif. 082 , Depto. 094",San María José de la Montaña,Madero,CS002,Centro de Salud Tiquicheo,27.6,True,2024-04-05,True
PAC00799,Mónica,Batista,Toro,1971-11-06,53,F,LULW010827MOCHXUA3,705-679-6721,"Ampliación Rendón 417 Edif. 749 , Depto. 544",San Eloisa de la Montaña,Susupuato,CS001,Centro de Salud Tzitzio,12.6,True,2023-09-14,True
PAC00800,Salma,Balderas,Paredes,1972-01-16,53,M,MIUH120906HJCXME03,(275)607-6310x19010,"Calle Guerra 420 Edif. 006 , Depto. 743",San Beatriz los bajos,Madero,CS003,Centro de Salud Madero,12.6,True,2021-12-16,True
PAC00801,Jacinto,Páez,Arteaga,1965-06-10,59,F,FIUE950927MSPQTU02,,Avenida Palomo 066 857,Vieja Turkmenistán,Tuzantla,CS002,Centro de Salud Tiquicheo,37.6,True,2021-02-26,True
PAC00802,Esmeralda,Carmona,Macías,1997-03-03,28,M,JEHE200114MCLZJLA8,(605)678-8266x25639,"Pasaje Croacia 333 Edif. 272 , Depto. 244",San Jos los bajos,Tuzantla,CS002,Centro de Salud Tiquicheo,6.6,True,2024-07-12,True
PAC00803,Manuel,Espino,Ceja,1961-01-21,64,M,LAMU320318HQOVDI01,1-253-310-3824x03885,Peatonal Norte Olivárez 141 443,San Irma los altos,Tuzantla,CS004,Centro de Salud Susupuato,13.7,True,2022-08-20,True
PAC00804,Daniela,Córdova,Garza,2024-08-07,0,F,HEIZ650102HMNKSF01,,Retorno Congo 643 456,Vieja Pakistán,Tuzantla,CS003,Centro de Salud Madero,7.0,True,2020-11-07,True
PAC00805,Flavio,Pacheco,Jiménez,1962-06-14,62,M,EUJB021028HMCKXYA9,(902)460-8734x9915,Viaducto Jamaica 834 Interior 241,Nueva Costa Rica,Susupuato,CS004,Centro de Salud Susupuato,7.2,False,2020-09-11,True
PAC00806,Cristian,Sánchez,Mascareñas,2019-12-05,5,M,DOCP291114HDFWXG09,1-902-514-4688x09347,Corredor Norte de Anda 135 395,San Elsa de la Montaña,Madero,CS001,Centro de Salud Tzitzio,8.4,True,2024-06-13,True
PAC00807,Leonel,Sevilla,Urías,1973-01-23,52,F,GUZU810201MASLRT01,,Eje vial Sur Alvarado 451 Interior 221,San Estefanía los bajos,Tiquicheo,CS004,Centro de Salud Susupuato,15.9,True,2024-02-12,True
PAC00808,José María,Alcala,Toro,2009-12-27,15,F,HIIV700118MTLFHP06,,Calle Tlaxcala 645 Interior 566,San Rosario de la Montaña,Tuzantla,CS004,Centro de Salud Susupuato,6.9,True,2023-01-01,True
PAC00809,Luis Miguel,Correa,Zaragoza,2022-03-16,3,F,OIUV940311HHGFKG04,(609)558-3086,"Callejón Durango 251 Edif. 921 , Depto. 553",Vieja Kiribati,Madero,CS001,Centro de Salud Tzitzio,55.0,True,2020-10-29,True
PAC00810,Cristian,Narváez,Farías,2022-12-07,2,M,EIFG520302MGTHYV06,,Calzada Matías 268 Interior 475,Vieja Hungría,Tuzantla,CS003,Centro de Salud Madero,4.2,True,2021-02-03,True
PAC00811,Verónica,Ceja,Granados,1962-02-10,63,F,IOJL741010HOCNPX06,198.523.7976,Privada Sur Almonte 560 910,Vieja República Árabe Siria,Madero,CS001,Centro de Salud Tzitzio,9.7,True,2020-10-22,True
PAC00812,Adriana,Muñoz,Iglesias,1995-04-05,30,F,NIUZ900120HVZLBW03,,Viaducto Razo 836 Interior 230,Nueva Nauru,Madero,CS001,Centro de Salud Tzitzio,7.2,True,2023-04-03,True
PAC00813,Flavio,Aparicio,Valencia,1994-09-29,30,F,REZG401110MNTFDH08,,Calle San Luis Potosí 540 Interior 546,San Yeni los bajos,Susupuato,CS002,Centro de Salud Tiquicheo,69.2,True,2022-06-07,True
PAC00814,Bianca,Arteaga,Alcántar,1957-02-27,68,F,WOHI830125MCCFCU04,585.155.3145x057,"Continuación Israel 371 Edif. 248 , Depto. 513",Nueva México,Tuzantla,CS004,Centro de Salud Susupuato,15.4,True,2022-12-29,True
PAC00815,Abigail,Rico,Casares,2023-09-23,1,M,YOEE871029MHGWDO02,,"Retorno Alcántar 769 Edif. 296 , Depto. 323",San Benito de la Montaña,Tuzantla,CS002,Centro de Salud Tiquicheo,42.0,True,2023-11-07,True
PAC00816,Homero,Santana,Téllez,1985-02-13,40,M,YAZW040218MSPSJFA2,688.943.2154,Boulevard Perú 251 Interior 867,Vieja Israel,Tiquicheo,CS001,Centro de Salud Tzitzio,2.0,True,2022-05-28,True
PAC00817,Israel,Urbina,Valdivia,1986-01-11,39,F,AEDU971017MTSQTZ04,,"Callejón Sur Oquendo 322 Edif. 156 , Depto. 688",San Emilio los altos,Tuzantla,CS003,Centro de Salud Madero,16.8,False,2023-04-08,True
PAC00818,Anabel,Montero,Serna,1997-09-10,27,F,QIZR370822MNLXNU05,,Prolongación Salgado 724 Interior 185,Nueva Turquía,Tzitzio,CS005,Hospital Rural Tuzantla,35.4,True,2022-11-19,True
PAC00819,Mario,Arias,Osorio,1966-01-16,59,M,CUOT980716HCSRLO03,1-974-811-8113x158,"Ampliación Sonora 487 Edif. 656 , Depto. 052",Nueva Omán,Tiquicheo,CS004,Centro de Salud Susupuato,13.4,True,2020-08-03,True
PAC00820,Roberto,Cornejo,Alonso,1984-05-24,41,F,WOAM561104MASYQA01,,Continuación Pantoja 641 197,San Cristobal los bajos,Madero,CS003,Centro de Salud Madero,43.8,True,2023-02-20,True
PAC00821,Fidel,Miramontes,Brito,2010-05-29,15,F,GULW950609HHGGJJ02,,Cerrada Zacatecas 975 Interior 790,San Sessa los bajos,Tzitzio,CS003,Centro de Salud Madero,6.5,True,2024-03-30,True
PAC00822,María,Mateo,Carrasco,2024-04-18,1,F,KIHV720803HHGMHN05,(303)385-9509,Calzada Tabasco 705 Interior 705,Nueva Maldivas,Tiquicheo,CS005,Hospital Rural Tuzantla,66.1,True,2021-01-30,True
PAC00823,Inés,Romo,Rodarte,2004-07-23,20,F,MAOX250220HSLCSOA3,1-981-524-7332x331,Diagonal Escobar 111 Interior 488,San Modesto los bajos,Tiquicheo,CS001,Centro de Salud Tzitzio,150.0,True,2023-09-14,True
PAC00824,Ignacio,Ferrer,Lira,2017-10-17,7,M,GAPX191026MPLRJGA1,239-190-5777x215,"Calle Sur Arroyo 692 Edif. 840 , Depto. 229",Nueva Burundi,Tuzantla,CS001,Centro de Salud Tzitzio,7.9,True,2021-09-06,True
PAC00825,Carla,Collazo,Padilla,2021-12-16,3,M,ZOMD150707MSPMDN05,(034)769-5926,Peatonal Uzbekistán 257 644,San María Teresa de la Montaña,Madero,CS001,Centro de Salud Tzitzio,7.1,False,2024-01-06,True
PAC00826,Juan,Naranjo,Rolón,1982-04-12,43,F,IIBE210322HGRXBE00,745.021.7898x729,Continuación Guyana 865 Interior 917,Vieja Camerún,Tiquicheo,CS001,Centro de Salud Tzitzio,69.7,True,2025-02-23,True
PAC00827,Ana María,Nazario,Roldán,2023-10-07,1,F,NENF750110HDGHPD00,1-216-082-6093,Eje vial Polonia 209 Interior 379,San Óliver de la Montaña,Tzitzio,CS002,Centro de Salud Tiquicheo,81.1,True,2024-12-21,True
PAC00828,Georgina,Amaya,Roldán,1985-09-16,39,F,AIAP550703HDGRCR00,488.953.5172,"Continuación Guinea Ecuatorial 318 Edif. 552 , Depto. 652",Nueva Argentina,Tuzantla,CS001,Centro de Salud Tzitzio,6.5,True,2024-08-30,True
PAC00829,Karla,Sotelo,Uribe,2023-05-17,2,M,CAPO300214MTLGYZ03,(089)771-6339x09021,"Privada Salcido 875 Edif. 734 , Depto. 371",Nueva Austria,Madero,CS001,Centro de Salud Tzitzio,7.4,True,2023-10-29,True
PAC00830,Adriana,Beltrán,Reséndez,2010-03-09,15,F,VAPP460707HCMKVE02,(733)368-2063,Diagonal Moreno 184 Interior 557,Vieja Grecia,Tiquicheo,CS005,Hospital Rural Tuzantla,8.7,False,2021-11-19,True
PAC00831,Leonor,Cortés,Camarillo,2022-03-20,3,F,DEHI520116HOCNSV05,424.870.1699x3173,Calle Toledo 615 397,Nueva Camerún,Tuzantla,CS004,Centro de Salud Susupuato,2.4,True,2021-05-26,True
PAC00832,Adalberto,Martínez,Matías,1971-08-22,53,F,VESX460825HSLZCZ04,,Periférico Norte Salcido 768 103,Vieja Lituania,Tiquicheo,CS002,Centro de Salud Tiquicheo,4.0,False,2025-03-13,True
PAC00833,Aida,Molina,Garrido,1970-11-10,54,M,AUPP110802MHGZXMA1,+45(8)5652981692,Cerrada Omán 704 Interior 807,San Débora los altos,Tiquicheo,CS002,Centro de Salud Tiquicheo,3.7,True,2024-09-18,True
PAC00834,Nadia,Treviño,Arenas,1996-03-04,29,F,QIKF931123MQOTWO06,635.202.4074x0668,Corredor Sur Matías 980 353,San Nancy los altos,Madero,CS003,Centro de Salud Madero,4.8,True,2023-11-18,True
PAC00835,Víctor,Loera,Covarrubias,1967-09-15,57,M,EAHO760921HCLWME06,+83(1)3389429291,Viaducto Norte Montañez 885 969,Nueva Austria,Madero,CS005,Hospital Rural Tuzantla,11.7,True,2020-06-28,True
PAC00836,Noelia,Noriega,Loera,1926-08-06,98,M,QEEV700514HBCJPQ08,(640)245-2184,Callejón Tabasco 973 885,San Itzel los bajos,Tiquicheo,CS003,Centro de Salud Madero,16.1,True,2020-08-25,True
PAC00837,Abigail,Saldivar,Moreno,2020-07-09,4,F,WUFL101212HDFHZUA9,105-599-3061x190,Diagonal Bulgaria 073 291,Vieja Reino Unido de Gran Bretaña e Irlanda del Norte,Tiquicheo,CS003,Centro de Salud Madero,78.3,True,2023-02-05,True
PAC00838,Lorena,Urías,Almanza,2015-04-12,10,F,IAMJ640503MTCTSK07,,Circunvalación Bravo 172 Interior 449,Vieja República Checa,Madero,CS004,Centro de Salud Susupuato,3.7,False,2024-09-13,True
PAC00839,Teresa,Sanabria,Pichardo,1985-01-18,40,M,TUCB011215MCMGTFA7,(643)131-1342,Corredor Nayarit 246 Interior 478,San Alfredo los bajos,Tiquicheo,CS005,Hospital Rural Tuzantla,39.7,True,2022-05-15,True
PAC00840,Omar,Montero,Sotelo,1997-10-25,27,M,LAHI691119HSRFXV01,,"Calzada Niño 113 Edif. 725 , Depto. 749",San Diana los bajos,Susupuato,CS001,Centro de Salud Tzitzio,9.4,False,2024-02-04,True
PAC00841,Minerva,Hernández,Covarrubias,1996-06-15,28,M,QAYU210618MMCSMD06,(203)251-3532,Privada Fuentes 055 Interior 285,San Abigail los bajos,Tuzantla,CS003,Centro de Salud Madero,11.5,True,2025-05-07,True
PAC00842,Elvia,Hernández,Gamez,1937-12-24,87,F,BOID111009MTSXHW07,487.032.1959x931,Calle Jamaica 000 019,Vieja España,Susupuato,CS005,Hospital Rural Tuzantla,27.4,True,2024-03-16,True
PAC00843,Enrique,Caraballo,Peres,2020-05-08,5,F,VOWN200814MCCZFYA7,,"Retorno Sur Terán 710 Edif. 475 , Depto. 121",Nueva Turkmenistán,Madero,CS001,Centro de Salud Tzitzio,3.2,True,2022-06-07,True
PAC00844,María Teresa,Mercado,Reséndez,1997-02-28,28,F,CADW370309MMNXTH05,(471)598-6297x71469,Cerrada Túnez 790 360,Vieja España,Madero,CS005,Hospital Rural Tuzantla,19.3,False,2020-10-25,True
PAC00845,Maximiliano,Ballesteros,Castañeda,1965-10-07,59,F,VOBT761126HDFXFD04,874-846-3134x30243,Prolongación Morelos 307 Interior 792,Vieja Somalia,Tiquicheo,CS003,Centro de Salud Madero,14.9,True,2023-09-20,True
PAC00846,José Emilio,Echeverría,Hernandes,1933-03-08,92,F,BIUZ090909MVZXVBA6,713-057-0272x650,Diagonal Zacatecas 095 Interior 038,Nueva Vanuatu,Susupuato,CS004,Centro de Salud Susupuato,22.0,True,2023-11-18,False
PAC00847,Frida,Olivo,Alcántar,1993-08-17,31,F,NAXO910909MQRPPH00,,Eje vial Delgado 475 Interior 402,San Nancy los altos,Tzitzio,CS001,Centro de Salud Tzitzio,17.2,True,2021-04-27,True
PAC00848,Jonás,Cazares,Cantú,1988-06-13,36,M,RIXM660902MGRTDK09,1-927-734-9811x580,Prolongación Jurado 955 365,Vieja Niger,Tuzantla,CS003,Centro de Salud Madero,150.0,True,2020-07-23,True
PAC00849,Sofía,Abreu,Heredia,2009-12-13,15,M,COKT080127MGRQJIA0,193.821.2809x0625,Retorno Maldivas 517 244,San José María de la Montaña,Susupuato,CS004,Centro de Salud Susupuato,5.7,True,2021-03-16,True
PAC00850,Federico,Reyna,Herrera,1962-01-01,63,M,KADG160318MNEZWJA5,959-121-0460,Viaducto Vergara 513 Interior 073,Vieja República de Moldova,Tuzantla,CS005,Hospital Rural Tuzantla,6.4,False,2021-09-30,True
PAC00851,José Eduardo,Hernández,Miranda,2024-10-24,0,M,VOIE231012MQRQGMA6,,Circunvalación Nuevo León 765 Interior 608,Vieja Cabo Verde,Madero,CS004,Centro de Salud Susupuato,5.8,True,2025-04-14,True
PAC00852,Cecilia,Madera,Domínguez,2004-02-24,21,F,HUEV830818MBCTKW08,953.377.8459x89170,Cerrada San Luis Potosí 525 Interior 345,Nueva Suecia,Tiquicheo,CS004,Centro de Salud Susupuato,6.3,True,2024-04-07,True
PAC00853,Hilda,Mireles,Hurtado,1972-03-13,53,M,AUPO180511MHGRHQA0,+93(2)0383374128,Calzada Villa 260 451,San Graciela los altos,Tuzantla,CS002,Centro de Salud Tiquicheo,5.7,True,2021-12-30,True
PAC00854,Israel,Tirado,Solano,1962-11-04,62,F,IOLL691205HPLWPC01,1-242-788-7733x09459,Cerrada Zacatecas 756 668,San Gustavo los bajos,Tiquicheo,CS004,Centro de Salud Susupuato,50.7,True,2023-02-04,True
PAC00855,César,Dueñas,Elizondo,1962-04-12,63,M,ZUWP940503MDFYKX03,538-229-1215x5215,Privada Egipto 920 Interior 551,San Emilio de la Montaña,Tuzantla,CS001,Centro de Salud Tzitzio,67.0,True,2023-09-29,True
PAC00856,René,Orta,Botello,2012-01-14,13,F,PUNC850801HBCWSR03,102-327-0261,"Corredor Maestas 351 Edif. 463 , Depto. 019",San César los bajos,Madero,CS003,Centro de Salud Madero,6.1,True,2023-08-13,True
PAC00857,Anel,Quiñones,Berríos,2022-10-31,2,M,IUIX641228HZSRGM07,,Cerrada Sur Ballesteros 575 601,Nueva Lesotho,Susupuato,CS005,Hospital Rural Tuzantla,4.5,True,2023-10-12,True
PAC00858,Omar,Olivares,Yáñez,2004-04-08,21,F,RUKA161205HQRXFYA0,1-273-564-4708,Diagonal Veracruz de Ignacio de la Llave 306 256,Nueva Cabo Verde,Tuzantla,CS001,Centro de Salud Tzitzio,21.4,False,2021-02-10,True
PAC00859,Adela,Carbajal,Valles,2018-03-30,7,M,YEFA780119MCLNDD06,(537)233-9162,Eje vial Israel 891 555,San Jerónimo los bajos,Tuzantla,CS005,Hospital Rural Tuzantla,6.3,True,2023-05-28,True
PAC00860,Camilo,Olivares,Ávalos,1968-03-27,57,F,KEDJ420803MGRRLP04,,Circunvalación Hidalgo 555 146,San Úrsula los bajos,Madero,CS001,Centro de Salud Tzitzio,26.0,True,2021-01-23,True
PAC00861,Óscar,Batista,Crespo,1954-01-06,71,F,DUIA240930HCCPFF05,,Boulevard Burundi 093 622,Vieja Maldivas,Tuzantla,CS003,Centro de Salud Madero,15.5,False,2024-10-20,True
PAC00862,Adela,Arteaga,Cepeda,1994-09-10,30,F,FEUT221202MGRWJL00,,"Corredor Nauru 429 Edif. 977 , Depto. 314",San Horacio los bajos,Tiquicheo,CS004,Centro de Salud Susupuato,2.0,True,2023-08-05,True
PAC00863,Miguel,Tovar,Tórrez,1963-02-22,62,M,OATB811121HOCMFL02,091-349-5269x8738,Corredor Sudán 754 120,Vieja Sudán,Tuzantla,CS003,Centro de Salud Madero,78.0,True,2023-01-12,True
PAC00864,Esmeralda,Brito,Abreu,1975-02-16,50,M,KOVR790420MTLFWC09,1-144-069-7604x048,Andador Norte Herrera 152 Interior 105,Nueva México,Madero,CS005,Hospital Rural Tuzantla,105.1,False,2024-04-03,True
PAC00865,Elvia,Alcala,Corral,1981-11-11,43,M,PUDQ940928HPLVXS06,05991519450,Retorno Colima 163 Interior 806,Nueva Cuba,Tuzantla,CS002,Centro de Salud Tiquicheo,5.8,True,2021-12-16,True
PAC00866,Israel,Enríquez,Feliciano,2017-05-08,8,M,GIUN661118MTSQDP03,,"Calzada Escalante 069 Edif. 395 , Depto. 627",San Paola los altos,Tzitzio,CS002,Centro de Salud Tiquicheo,7.7,True,2023-12-31,True
PAC00867,Vanesa,Páez,Raya,2000-03-06,25,F,WAQB100418HCHMXX09,990.489.5305x732,Periférico Guanajuato 807 918,Vieja Libia,Tuzantla,CS004,Centro de Salud Susupuato,17.2,False,2021-11-06,True
PAC00868,Evelio,Nieves,Delgadillo,2024-07-15,0,M,MELR350923HTSVVF04,411-125-2886,"Viaducto Rosas 563 Edif. 927 , Depto. 921",Vieja Islas Salomón,Tzitzio,CS005,Hospital Rural Tuzantla,18.2,True,2021-09-27,True
PAC00869,Diego,Ojeda,Madera,1944-10-17,80,F,GOGS090816HBSQJWA0,,"Avenida Salcedo 688 Edif. 970 , Depto. 153",San Micaela de la Montaña,Madero,CS001,Centro de Salud Tzitzio,26.8,False,2021-12-24,True
PAC00870,Sergio,Aguilera,Valencia,1961-02-22,64,F,MELM490329HDGGYH09,(445)273-3750x9374,Boulevard Campeche 948 619,Nueva Nicaragua,Madero,CS005,Hospital Rural Tuzantla,135.9,True,2024-03-07,True
PAC00871,Elvia,Prieto,Abreu,1985-02-17,40,M,UINW281001HTCRQI00,838.038.2528,"Retorno Colima 090 Edif. 508 , Depto. 779",Nueva Palau,Tiquicheo,CS005,Hospital Rural Tuzantla,9.9,True,2023-09-13,True
PAC00872,Dulce María,Ceballos,García,1981-08-21,43,M,OEVW630901HCSZFD01,,Corredor Jordania 824 Interior 961,Nueva República Democrática del Congo,Susupuato,CS004,Centro de Salud Susupuato,4.7,False,2023-10-07,True
PAC00873,Alfredo,Flores,Reyes,2013-08-22,11,F,WOJR360312MNLXLD00,1-037-477-2131x86861,"Eje vial Aguascalientes 454 Edif. 755 , Depto. 389",Nueva Guyana,Susupuato,CS005,Hospital Rural Tuzantla,2.3,True,2023-11-29,True
PAC00874,Soledad,Barrios,Soliz,1927-06-25,97,M,BOPD601118HMCCQF02,,Diagonal Avilés 641 988,San Olga los bajos,Tzitzio,CS001,Centro de Salud Tzitzio,5.1,False,2022-04-17,True
PAC00875,Sessa,Sarabia,del Valle,2005-04-26,20,F,BUYG380710HPLCXA02,1-464-836-1263x111,Andador Swazilandia 535 262,Vieja Granada,Madero,CS003,Centro de Salud Madero,11.7,True,2021-06-14,True
PAC00876,Fernando,Gamboa,Partida,2016-04-23,9,M,BOME440615MNEDKF05,243.622.2539,"Cerrada Aguascalientes 134 Edif. 834 , Depto. 269",Vieja Libia,Madero,CS004,Centro de Salud Susupuato,104.9,True,2020-06-27,True
PAC00877,Héctor,Bravo,Montaño,1973-02-08,52,M,JUFE590926MCCFDN03,037-239-2658,Viaducto Cedillo 992 894,Nueva Bélgica,Tzitzio,CS003,Centro de Salud Madero,6.5,True,2022-03-05,True
PAC00878,Cristina,García,Lerma,1936-01-07,89,M,DEAM290925HCCQXD07,013-915-9487x45469,Continuación Montemayor 214 576,San Rodrigo los bajos,Tzitzio,CS001,Centro de Salud Tzitzio,15.9,True,2022-05-08,True
PAC00879,Adriana,Quiñones,Borrego,1978-08-01,46,F,TOOX420824HZSYLL05,+63(5)8898031506,"Andador Norte Carvajal 662 Edif. 155 , Depto. 590",San Elena los bajos,Susupuato,CS002,Centro de Salud Tiquicheo,11.9,True,2020-06-20,True
PAC00880,María Luisa,Osorio,Peralta,1983-03-31,42,M,UEMI081025HSPBRZA1,,Periférico Qatar 633 083,Nueva Santo Tomé y Príncipe,Tzitzio,CS001,Centro de Salud Tzitzio,50.7,True,2022-02-05,True
PAC00881,Reina,Rosario,Sisneros,1986-10-27,38,F,UIGM841216MTCSSO04,1-069-490-3702,"Eje vial Sur Cornejo 027 Edif. 741 , Depto. 366",Vieja Kirguistán,Susupuato,CS001,Centro de Salud Tzitzio,150.0,True,2023-01-09,True
PAC00882,Jacobo,Olivárez,Madera,1995-06-11,29,M,WESG050810MVZWRLA5,(516)185-4746,"Diagonal Padrón 874 Edif. 577 , Depto. 719",Nueva Egipto,Tiquicheo,CS001,Centro de Salud Tzitzio,6.4,True,2023-12-02,True
PAC00883,Noemí,Ochoa,Pelayo,1980-05-11,45,F,YUNB070327HJCNWFA0,02391046119,Viaducto San Luis Potosí 729 092,Vieja Serbia,Tuzantla,CS004,Centro de Salud Susupuato,6.8,True,2022-04-01,True
PAC00884,Elvira,Velasco,Solano,2023-12-28,1,F,FIXV530426HSRXJE08,1-333-621-1289x90395,"Privada Aguascalientes 360 Edif. 581 , Depto. 804",San Cristal los altos,Susupuato,CS003,Centro de Salud Madero,42.6,False,2020-06-10,True
PAC00885,José Carlos,Casillas,Gallegos,1966-09-24,58,F,YUQX010419HDFDDAA9,,Privada Ucrania 901 Interior 928,Nueva Santa Lucía,Tzitzio,CS003,Centro de Salud Madero,27.6,True,2022-08-06,True
PAC00886,Salvador,Carbajal,Salcido,1936-08-25,88,M,GICL320613MTLTNW05,,Retorno Ucrania 331 356,San Alfonso los altos,Madero,CS005,Hospital Rural Tuzantla,111.7,False,2021-05-19,True
PAC00887,Juan Carlos,Amaya,Villaseñor,1950-02-24,75,M,RUNF201220MNTKFVA1,(651)598-3047x4793,"Prolongación Sur Alejandro 747 Edif. 016 , Depto. 373",San Clemente los altos,Susupuato,CS003,Centro de Salud Madero,24.6,False,2020-06-20,False
